restaurant_name,food_item,description,price,special_price,special_from,packaging_charge,status,available_from,available_to,breakfast_available_from,breakfast_available_to,lunch_available_from,lunch_available_to,dinner_available_from,dinner_available_to,available_days,item_status,image,main_cat,sub_cat,recommended,ingredients,cat_order,product_order
DINDIGUL VELU BRIYANI,Masala Kulcha,,53,,,2.5,Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Indian Breads,,0,,8,8
DINDIGUL VELU BRIYANI,Onion Kulcha,,53,,,2.5,Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Indian Breads,,0,,8,9
DINDIGUL VELU BRIYANI,Panneer Kulcha,,58,,,2.75,Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Indian Breads,,0,,8,10
DINDIGUL VELU BRIYANI,Tandoori Parotta,,42,,,2,Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Indian Breads,,0,,8,11
DINDIGUL VELU BRIYANI,Idly,,16,,,0.75,Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,1
DINDIGUL VELU BRIYANI,Idly Kudal Kulambu,,200,,,9.5,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,1,,16,2
DINDIGUL VELU BRIYANI,Mutton Kari Idly,,189,,,9,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,3
DINDIGUL VELU BRIYANI,Chicken Kari Idlly,,179,,,8.5,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,4
DINDIGUL VELU BRIYANI,Roast,,63,,,3,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,5
DINDIGUL VELU BRIYANI,Onion Roast,,84,,,4,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,5
DINDIGUL VELU BRIYANI,Egg Roast,,74,,,3.5,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,5
DINDIGUL VELU BRIYANI,Kal Dosai,,32,,,1.5,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,5
DINDIGUL VELU BRIYANI,Egg Dosai,,53,,,2.5,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,6
DINDIGUL VELU BRIYANI,Mutton Kari Dosai,,189,,,9,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,7
DINDIGUL VELU BRIYANI,Chicken Kari Dosai,,179,,,8.5,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,8
DINDIGUL VELU BRIYANI,Uthappam,,32,,,1.5,Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,9
DINDIGUL VELU BRIYANI,Onion Uthappam,,84,,,4,Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,10
DINDIGUL VELU BRIYANI,Parotta,,27,,,1.25,Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,11
DINDIGUL VELU BRIYANI,Egg Kothu Parotta,,95,,,4.5,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,12
DINDIGUL VELU BRIYANI,Mutton Kothu Parotta,,189,,,9,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,13
DINDIGUL VELU BRIYANI,Chicken Kothu Parotta,,179,,,8.5,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,14
DINDIGUL VELU BRIYANI,Chilli Parotta,,116,,,5.5,Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,15
DINDIGUL VELU BRIYANI,Veechu Parotta,,42,,,2,Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,16
DINDIGUL VELU BRIYANI,Egg Veechu Parotta,,53,,,2.5,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,17
DINDIGUL VELU BRIYANI,Butter Veechu Parotta,,53,,,2.5,Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,18
DINDIGUL VELU BRIYANI,Egg Veechu Parotta,,53,,,2.5,Non Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,17
DINDIGUL VELU BRIYANI,,,53,,,2.5,Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,18
DINDIGUL VELU BRIYANI,Bun Parotta,,32,,,1.5,Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,18
DINDIGUL VELU BRIYANI,Ceylon Egg Parotta,,126,,,6,Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,18
DINDIGUL VELU BRIYANI,Ceylon Chicken Parotta,,179,,,8.5,Veg,,,,,,,07:00PM,11:00PM,"1,2,3,4,5,6,7",1,,Evening Specials,,0,,16,18
DINDIGUL VELU BRIYANI,Ceylon Mutton Parotta,,189,,,9,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Barbeques,,0,,17,1
DINDIGUL VELU BRIYANI,Barbeque Chicken Quarter,,116,,,5.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Barbeques,,0,,17,1
DINDIGUL VELU BRIYANI,Barbeque Chicken Half,,210,,,10,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Barbeques,,0,,17,1
DINDIGUL VELU BRIYANI,Barbeque Chicken Full,,410,,,19.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Barbeques,,0,,17,2
DINDIGUL VELU BRIYANI,Alfaham Barbeque Chicken Quarter,,116,,,5.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Barbeques,,0,,17,3
DINDIGUL VELU BRIYANI,Alfaham Barbeque Chicken Half,,210,,,10,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Barbeques,,0,,17,3
DINDIGUL VELU BRIYANI,Alfaham Barbeque Chicken Full,,410,,,19.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Barbeques,,0,,17,4
DINDIGUL VELU BRIYANI,Pepper Barbeque Chicken Half,,116,,,5.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Barbeques,,1,,17,5
DINDIGUL VELU BRIYANI,Pepper Barbeque Chicken Full,,210,,,10,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Barbeques,,0,,17,6
DINDIGUL VELU BRIYANI,Chicken Seek Kebab,,410,,,19.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Barbeques,,0,,17,7
DINDIGUL VELU BRIYANI,Barbeque Fish,,210,,,10,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Barbeques,,0,,17,8
DINDIGUL VELU BRIYANI,Mutton Biriyani 1/2 Padi,6 To 7 Person Aprox,1575,,,0,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Part Orders,,0,,17,7
DINDIGUL VELU BRIYANI,Mutton Biriyani 1 Padi,13 To 14 Person Aprox,3098,,,0,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Part Orders,,0,,17,8
DINDIGUL VELU BRIYANI,Chicken Biriyani 1/2 Padi,6 To 7 Person Aprox,1312,,,0,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Part Orders,,0,,18,2
DINDIGUL VELU BRIYANI,Chicken Biriyani 1 Padi,13 To 14 Person Aprox,2572,,,0,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Part Orders,,0,,18,3
DINDIGUL VELU BRIYANI,Nattukozhi Biriyani 1/2 Padi,6 To 7 Person Aprox,1575,,,0,Non Veg,11:30AM,11:00PM,,,,,,,7,1,,Part Orders,,0,,18,4
DINDIGUL VELU BRIYANI,Nattukozhi Biriyani 1 Padi,13 To 14 Person Aprox,3098,,,0,Non Veg,11:30AM,11:00PM,,,,,,,7,1,,Part Orders,,0,,18,5
DINDIGUL VELU BRIYANI,Mutton Sukka With Bone 1Kg,1 kg Meat 8 Person Aprox,1155,,,0,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Part Orders,,0,,18,6
DINDIGUL VELU BRIYANI,Mutton Sukka Boneless 1Kg,1 kg Meat 8 Person Aprox,1365,,,0,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Part Orders,,0,,18,7
DINDIGUL VELU BRIYANI,Nattukozhi Sukka 1 Kg,1 kg Meat 8 Person Aprox,1155,,,0,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Part Orders,,0,,18,8
DINDIGUL VELU BRIYANI,Chicken Sukka 1 Kg,1 kg Meat 8 Person Aprox,683,,,0,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Part Orders,,0,,18,9
DINDIGUL VELU BRIYANI,Chicken 65 Boneless 1 kg,1 kg Meat 8 Person Aprox,893,,,0,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Part Orders,,0,,18,10
