restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,breakfast_available_from,breakfast_available_to,lunch_available_from,lunch_available_to,dinner_available_from,dinner_available_to,available_days,item_status,image,main_cat,sub_cat,recommended,ingredients
HOTEL ABHIRUCHI,Tandoori (Leg Piece),,79,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Tandoori Starters,,0,
HOTEL ABHIRUCHI,Tandoori (Chest Piece),,79,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Tandoori Starters,,0,
HOTEL ABHIRUCHI,Chicken Tikka,,99,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Tandoori Starters,,0,
HOTEL ABHIRUCHI,Garlic Tikka,,110,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Tandoori Starters,,0,
HOTEL ABHIRUCHI,Pudina Tikka,,99,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Tandoori Starters,,0,
HOTEL ABHIRUCHI,Malai Kebab,,99,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Tandoori Starters,,0,
HOTEL ABHIRUCHI,Reshmi Kebab,,99,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Tandoori Starters,,0,
HOTEL ABHIRUCHI,Hariyali Kebab,,99,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Tandoori Starters,,0,
HOTEL ABHIRUCHI,Kalmirchi Kebab,,99,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Tandoori Starters,,0,
HOTEL ABHIRUCHI,Kalmi Kebab,,120,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Tandoori Starters,,0,
HOTEL ABHIRUCHI,Tandoori Chicken Half,,149,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Tandoori Starters,,0,
HOTEL ABHIRUCHI,Tandoori Chicken Full,,299,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Tandoori Starters,,0,
HOTEL ABHIRUCHI,Omlette,,20,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Egg,,0,
HOTEL ABHIRUCHI,Double Omlette,,30,0,Non Veg,,,,,,,06:00PM,10:00PM,"1,2,3,4,5,6,7",1,,Egg,,0,
HOTEL ABHIRUCHI,Egg Podimas,,40,0,Non Veg,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Egg,,0,
HOTEL ABHIRUCHI,Egg Curry Masala,,75,0,Non Veg,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Non Veg Curries,,0,
HOTEL ABHIRUCHI,Egg Kheema Masala,,75,0,Non Veg,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Non Veg Curries,,0,
HOTEL ABHIRUCHI,Chicken Masala,,115,0,Non Veg,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Non Veg Curries,,0,
