restaurant_name,food_item,description,price,special_price,special_from,packaging_charge,status,available_from,available_to,breakfast_available_from,breakfast_available_to,lunch_available_from,lunch_available_to,dinner_available_from,dinner_available_to,available_days,item_status,image,main_cat,sub_cat,recommended,ingredients,cat_order,product_order
DINDIGUL VELU BRIYANI,Mutton Nenju Chops,,180,,,9,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Mutton Starters,,0,,5,4
DINDIGUL VELU BRIYANI,Mutton Nalli Chops,,220,,,11,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Mutton Starters,,0,,5,5
DINDIGUL VELU BRIYANI,Mutton Kudal,,180,,,9,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Mutton Starters,,0,,5,6
DINDIGUL VELU BRIYANI,Mutton Egg Kudal,,190,,,9.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Mutton Starters,,0,,5,7
DINDIGUL VELU BRIYANI,Mutton Brain,,190,,,9.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Mutton Starters,,0,,5,8
DINDIGUL VELU BRIYANI,Mutton Egg Brain,,200,,,10,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Mutton Starters,,0,,5,9
DINDIGUL VELU BRIYANI,Mutton Liver,,180,,,9,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Mutton Starters,,0,,5,10
DINDIGUL VELU BRIYANI,Mutton Thalakari,,180,,,9,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Mutton Starters,,0,,5,11
DINDIGUL VELU BRIYANI,Mutton Suvaroti,,180,,,9,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Mutton Starters,,0,,5,12
DINDIGUL VELU BRIYANI,Mutton Maanga,,180,,,9,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Mutton Starters,,0,,5,13
DINDIGUL VELU BRIYANI,Mutton Kola 1 Pc,,30,,,1.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Mutton Starters,,0,,5,14
DINDIGUL VELU BRIYANI,Nattukozhi Sukka Dry,,200,,,10,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Nattukozhi Starters ,,0,,6,1
DINDIGUL VELU BRIYANI,Nattukozhi Chops Dry,,200,,,10,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Nattukozhi Starters ,,0,,6,2
DINDIGUL VELU BRIYANI,Nattukozhi Uppukari Dry,,200,,,10,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Nattukozhi Starters ,,0,,6,3
DINDIGUL VELU BRIYANI,Nattukozhi Pallipalayam Dry,,230,,,11.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Nattukozhi Starters ,,0,,6,4
DINDIGUL VELU BRIYANI,Nattukozhi Chittenadu Gravy,,230,,,11.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Nattukozhi Starters ,,0,,6,5
DINDIGUL VELU BRIYANI,Nattukozhi Pepper Masala,,230,,,11.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Nattukozhi Starters ,,0,,6,6
DINDIGUL VELU BRIYANI,Panneer Butter Masala,,190,,,9.5,Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Veg Gravys,,0,,7,1
DINDIGUL VELU BRIYANI,Kadaai Panneer Masala,,190,,,9.5,Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Veg Gravys,,0,,7,2
DINDIGUL VELU BRIYANI,Panneer Tikka Masala,,240,,,12,Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Veg Gravys,,0,,7,3
DINDIGUL VELU BRIYANI,Gobi Masala,,150,,,7.5,Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Veg Gravys,,0,,7,4
DINDIGUL VELU BRIYANI,Mushroom Masala,,170,,,8.5,Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Veg Gravys,,0,,7,5
DINDIGUL VELU BRIYANI,Chettinad Chicken Gravy,,210,,,10.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Chicken Gravys,,0,,8,1
DINDIGUL VELU BRIYANI,Kadaai Chicken Gravy,,210,,,10.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Chicken Gravys,,0,,8,2
DINDIGUL VELU BRIYANI,Ginger Chicken Gravy,,210,,,10.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Chicken Gravys,,0,,8,3
DINDIGUL VELU BRIYANI,Garlic Chicken Gravy,,210,,,10.5,Non Veg,11:30AM,11:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Chicken Gravys,,0,,8,4
