restaurant_name,food_item,description,price,special_price,special_from,special_to,packaging_charge,max_packaging_charge,status,available_from,available_to,breakfast_available_from,breakfast_available_to,lunch_available_from,lunch_available_to,dinner_available_from,dinner_available_to,available_days,item_status,image,main_cat,sub_cat,recommended,ingredients,cat_order,product_order
MEAT AND EAT,Add On (French Fries (R) + Drink),,89,,,,5,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Add On's,,0,,17,1
MEAT AND EAT,Add On (Chicken Fries (R) + Drink),,125,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Add On's,,0,,17,2
MEAT AND EAT,Add On (Fried Chicken + Drink),,125,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Add On's,,0,,17,3
MEAT AND EAT,Add On (French Fries (R) + Mojito),,131,,,,5,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Add On's,,0,,17,4
MEAT AND EAT,Add On (Fried Chicken + French Fries (R)),,141,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Add On's,,0,,17,5
MEAT AND EAT,Add On (Chicken Fries (R) + Mojito),,167,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Add On's,,0,,17,6
MEAT AND EAT,Add On (Fried Chicken + Mojito),,162,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Add On's,,0,,17,7
MEAT AND EAT,Add On (Fried Chicken + Chicken Fries (R)),,178,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Add On's,,0,,17,8
MEAT AND EAT,Kiddy Veg - Single Burger,,36,,,,5,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,1
MEAT AND EAT,Classic Veg - Single Burger,,83,,,,5,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,2
MEAT AND EAT,Mac N Cheese Pasta - Single Burger,,120,,,,5,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,3
MEAT AND EAT,Paneer Cheese Burst - Single Burger,,131,,,,5,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,4
MEAT AND EAT,Veg Super Twin - Single Burger,,162,,,,5,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,5
MEAT AND EAT,Eggstacy - Single Burger,,62,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,6
MEAT AND EAT,Kiddy Chicken - Single Burger,,62,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,7
MEAT AND EAT,Little Dia - Single Burger,,68,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,8
MEAT AND EAT,Fish - Single Burger,,115,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,9
MEAT AND EAT,Classic Chicken - Single Burger,,99,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,10
MEAT AND EAT,Tandoori Chicken - Single Burger,,110,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,11
MEAT AND EAT,Chicken Cheese Burst - Single Burger,,131,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,12
MEAT AND EAT,Me Chicken - Single Burger,,136,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,13
MEAT AND EAT,Double Delight Chicken - Single Burger,,162,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,14
MEAT AND EAT,Db Grilled Chicken - Single Burger,,178,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,15
MEAT AND EAT,Super Twin - Single Burger,,183,,,,5,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Single Burgers,,0,,2,16
MEAT AND EAT,Kiddy Veg Burger - Meal,Kiddy Veg Burger + French Fries + Pet Bottle 250Ml,115,,,,10,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger Meal Combo,,0,,1,1
MEAT AND EAT,Classic Veg Burger - Meal,Classic Veg Burger + French Fries + Pet Bottle 250Ml,162,,,,10,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger Meal Combo,,0,,1,2
MEAT AND EAT,Mac N Cheese Pasta Burger - Meal,Mac N Cheese Pasta Burger + French Fries + Pet Bottle 250Ml,199,,,,10,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger Meal Combo,,0,,1,3
MEAT AND EAT,Paneer Cheese Burst Burger - Meal,Paneer Cheese Burst Burger + French Fries + Pet Bottle 250Ml,209,,,,10,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger Meal Combo,,0,,1,4
MEAT AND EAT,Veg Super Twin Burger - Meal,Veg Super Twin Burger + French Fries + Pet Bottle 250Ml,236,,,,10,0,Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger Meal Combo,,0,,1,5
MEAT AND EAT,Eggstacy Burger - Meal,Eggstacy Burger + French Fries + Pet Bottle 250Ml,173,,,,10,0,Non Veg,11:00AM,10:30PM,,,,,,,"1,2,3,4,5,6,7",1,,Burger Meal Combo,,0,,1,6
