restaurant_name,food_item,description,price,packaging_charge,status,available_from,available_to,breakfast_available_from,breakfast_available_to,lunch_available_from,lunch_available_to,dinner_available_from,dinner_available_to,available_days,item_status,image,main_cat,sub_cat,recommended,ingredients
China Town,China Town Special Soup (With Pork),,89.25,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Special Corn Soup,,89.25,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Special Jet Corn Soup,,89.25,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Special Monchow Soup,,89.25,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Special Veg. Monchow Soup,,78.75,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Sweet Corn Veg. Soup,,63,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Chicken Sweet Corn  Soup,,68.25,5,Non Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Chicken Ball  Soup,,63,5,Non Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Veg. Noodle  Soup,,63,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Chicken & Prawn Noodle  Soup,,78.75,5,Non Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Veg. Clear  Soup,,63,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Chicken Clear  Soup,,73.5,5,Non Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Veg. Hot & Sour  Soup,,63,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Chicken Hot & Sour  Soup,,73.5,5,Non Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Veg. Tom Yam  Soup,,63,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Chicken Tom Yam  Soup,,73.5,5,Non Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Veg. Wanton  Soup,,63,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Chicken Wanton  Soup,,73.5,5,Non Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Veg. Mushroom  Soup,,63,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Chicken Mushroom  Soup,,73.5,5,Non Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Tomato Mushroom  Soup,,63,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Chicken & Crispy Rice Mushroom  Soup,,73.5,5,Non Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Veg. Lung Fung  Soup,,73.5,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Lung Fung Soup,,78.75,5,Non Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Soups,,0,
China Town,Mutton Bone Lung Fung  Soup,,94.5,5,Non Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,Mutton soup.jpg,Soups,,1,
China Town,Veg. Pancake Roll,,136.5,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Veg. - Fried Wantons,,136.5,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Paneer Fingers - Gold Coins,,147,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Cauliflower - Salt & Pepper,,136.5,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Chilli Gobi-Dry,,131.25,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Chilli Potato-Dry,,131.25,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Chilli Mushroom-Dry,,141.75,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Chilli Paneer-Dry,,141.75,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Chilli Baby Corn-Dry,,141.75,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Veg. Manchurian-Dry,,131.25,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Gobi Manchurian-Dry,,131.25,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Mushroom Manchurian-Dry,,131.25,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Paneer Manchurian-Dry,,131.25,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Baby Corn Manchurian-Dry,,131.25,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Alu Ke Saath Gobi-Dry,,126,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Alu Ke Saath Jeera-Dry,,126,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Alu Ke Saath Mutter-Dry,,126,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Gobi 65-Dry,,136.5,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Mushroom 65-Dry,,136.5,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
China Town,Paneer 65-Dry,,136.5,5,Veg,,,,,11:30AM,3:30PM,6.00PM,11:00PM,"1,2,3,4,5,6,7",1,,Starters - Veg.,,0,
