restaurant_name,food_item,description,price,special_price,special_from,special_to,packaging_charge,status,max_packaging_charge,available_from,available_to,breakfast_available_from,breakfast_available_to,lunch_available_from,lunch_available_to,dinner_available_from,dinner_available_to,available_days,item_status,image,main_cat,sub_cat,recommended,ingredients,cat_order,product_order
OYALO PIZZA_VENGAMEDU,"8"" Tandoori Paneer Pizza",,240,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizzas,,0,,2,1
OYALO PIZZA_VENGAMEDU,"8"" Piri Piri Corn",,220,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizzas,,0,,2,2
OYALO PIZZA_VENGAMEDU,"8"" Margherita Pizza",Get Ready For Some Margherita Magic As Mozzarella Cheeese Gets Together With Tomato.,220,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizzas,,0,,2,3
OYALO PIZZA_VENGAMEDU,"8"" Triple Cheese Pizza","Mozzarella, Cheddar And Parmesan Comee Together To Give You Thrice The Delight.",220,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizzas,,0,,2,6
OYALO PIZZA_VENGAMEDU,"8"" Cheesy Chilli Paneer Pizza ","Tomatoes, Onions And Succulent Paneer Create A Slice Of Magic.",240,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizzas,,0,,2,4
OYALO PIZZA_VENGAMEDU,"8""Smoky BBQ Panner","Mozzarella, Cheddar And Parmesan Comee Together To Give You Thrice The Delight.",240,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizzas,,0,,2,5
OYALO PIZZA_VENGAMEDU,"8""Celery Szechuan Panner",,240,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Medium Pizzas,,0,,2,7
OYALO PIZZA_VENGAMEDU,"10.25"" Giardino Feast",,285,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Large Pizzas,,0,,3,2
OYALO PIZZA_VENGAMEDU,"10.25"" Hawaiian Feast",,285,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Large Pizzas,,0,,3,4
OYALO PIZZA_VENGAMEDU,"10.25"" Spicy Panner Twist",,310,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Large Pizzas,,0,,3,3
OYALO PIZZA_VENGAMEDU,"10.25"" Tandoori Pannerr",,310,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Large Pizzas,,0,,3,1
OYALO PIZZA_VENGAMEDU,"10.25"" Veg Supremo",,310,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Large Pizzas,,0,,3,5
OYALO PIZZA_VENGAMEDU,Penne Pastra With Red Sauce,"Delicious, Steaming Hot Penna Pasta In Spicy Red Sauce, You Might Just Come Back For More!",70,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Pastas,,0,,4,1
OYALO PIZZA_VENGAMEDU,Creamy Baked Macaroni,,70,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Pastas,,0,,4,2
OYALO PIZZA_VENGAMEDU,Cheesy Garlic Strips,,70,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Starters,,0,,5,1
OYALO PIZZA_VENGAMEDU,Herby Cheesy Strips,,70,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Starters,,0,,5,2
OYALO PIZZA_VENGAMEDU,Chocolate Lava Cake,Indulge In A Rich Chocolate Cake Witth Divine Chocolate Filling.,70,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts ,,0,,6,1
OYALO PIZZA_VENGAMEDU,Banana Caramel Lava Cake,A Heavenly Blend Of Banana And Caramel.,70,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts ,,0,,6,2
OYALO PIZZA_VENGAMEDU,Espresso Lava Cake,A Jolt Of Coffee-Flavoured Deliciousness.,70,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Desserts ,,0,,6,3
OYALO PIZZA_VENGAMEDU,Chocolate Milk,,30,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Hatsun Milk Beverages,,0,,7,1
OYALO PIZZA_VENGAMEDU,Gulkand Milk,,30,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Hatsun Milk Beverages,,0,,7,2
OYALO PIZZA_VENGAMEDU,Kesar Badam Milk,,30,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Hatsun Milk Beverages,,0,,7,3
OYALO PIZZA_VENGAMEDU,Pista Milk,,30,,,,0,Veg,,11:00AM,10:00PM,,,,,,,"1,2,3,4,5,6,7",1,,Hatsun Milk Beverages,,0,,7,4
